PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,03/03/2023,6:02:40 PM,1,1,Zack Ernisse,ernisza42,Left,Uc san diego,Michael Ohara,oharami44,Left,Santa clara,Windup,1,Top,0,0,0,Fastball,,BallCalled,,,,,,,89.38345221896446,-1.1272171126819155,0.8475155976839361,,,,5.284801971746713,-0.4105439573712173,6.140388320956842,,,,3.632023410083105,-0.36459475838408706,82.53136128384789,-4.860544367829608,0.035938350031450204,,,,,,,,,,,,,,,,,,,,,,,,UC San Diego,Santa Clara,tri01,NCAA D1,BWC,0b05257f-86ce-4c08-a323-742ba5721a08,0446bef7-3f8b-4ae7-942a-e452d7032323,89.52478481072289,5.280526702579773,-0.41054395737121596,-1.0760848339709674,0.8475155976839334,82.65058288117437,3.635723675523109,-0.36459475838408795,-4.803058792221624,0.03593835003144512,0.418911195445626,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.359611679043155,Emiliano Gonzalez,gonzaem47,Uc san diego
2,03/03/2023,6:03:05 PM,1,2,Zack Ernisse,ernisza42,Left,Uc san diego,Michael Ohara,oharami44,Left,Santa clara,Windup,1,Top,0,1,0,Fastball,,StrikeCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC San Diego,Santa Clara,tri01,NCAA D1,BWC,0b05257f-86ce-4c08-a323-742ba5721a08,6dc0d88b-b28c-4020-a32c-bb1eced04170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emiliano Gonzalez,gonzaem47,Uc san diego
3,03/03/2023,6:03:07 PM,1,3,Zack Ernisse,ernisza42,Left,Uc san diego,Michael Ohara,oharami44,Left,Santa clara,Windup,1,Top,0,1,1,Fastball,,BallCalled,,,,0,0,,89.82249529918795,-0.8917538302387406,2.281656874174295,,,,5.195975102615566,-0.5800429083636292,5.38763734458032,,,,1.5592439430155418,1.5593809445546205,82.50730097314508,-7.115871749256049,2.281656874174227,,,,,,,,,,,,,,,,,,,,,,,,UC San Diego,Santa Clara,tri01,NCAA D1,BWC,0b05257f-86ce-4c08-a323-742ba5721a08,7f55e18b-6f0a-407e-b75c-5101396a14dc,89.97255484733637,5.191252266354858,-0.580042908363625,-0.8385548574468208,2.2816568741742533,82.63065860429396,1.5639401750979076,1.5593809445546163,-7.053264664808352,2.2816568741742547,0.4267070895589331,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,55.11236265541968,Emiliano Gonzalez,gonzaem47,Uc san diego
4,03/03/2023,6:03:22 PM,1,4,Zack Ernisse,ernisza42,Left,Uc san diego,Michael Ohara,oharami44,Left,Santa clara,Windup,1,Top,0,2,1,Fastball,,BallCalled,,,,0,0,,91.16781215852497,-1.4992487792601086,4.724560838287371,1831.4275852696069,150.14956781539632,11:00,5.806540443358824,-1.3193922536804659,5.999999999999997,-19.725698318994194,13.9408499301725,-7.011720448627706,2.768655799107042,2.483451822505733,82.99662759496347,-5.208464637994166,3.406333543211199,0.4176099312861855,,,,,,,,,,,,5.169249749015143,7.990231706486493,0.9513346534423026,50.000000000000014,5.6775250623934905,-10.70050558232906,-132.22221722211134,-4.1116053172312395,9.115549582572859,29.216844933719063,-18.083928807718753,UC San Diego,Santa Clara,tri01,NCAA D1,BWC,0b05257f-86ce-4c08-a323-742ba5721a08,aa26952c-6d38-4d7b-8481-f77eaf480f86,91.35862224804085,5.805992877718235,-1.3218212268081466,-1.4933655858995392,4.753604637664023,83.15378755901237,2.7695069908651826,2.4853369475235003,-5.19464963630376,3.43547554020095,0.4174792569682983,-7.285072092150503,12.708975782714727,5.405010558532406,40.30759305982019,1823.2845653419595,172.51201080575663,99.55537308746779,-0.8634713047039357,0.0941953764338222,0.4955245069735436,,,,,,,,,,,,,,,,,0.9834835340426044,0,,,medium,high,53.72316624616186,-24.055735725549344,54.5,Emiliano Gonzalez,gonzaem47,Uc san diego
5,03/03/2023,6:03:38 PM,1,5,Zack Ernisse,ernisza42,Left,Uc san diego,Michael Ohara,oharami44,Left,Santa clara,Windup,1,Top,0,3,1,Fastball,,StrikeSwinging,,,,0,0,,89.44219508648243,-2.0021734495177426,1.1087258823167705,,,,5.25642790325714,-0.5843141401947182,6.45911956332155,,,,2.857605256477856,0.019063310216599582,82.91562361073782,-5.564368764275758,0.9413394345627026,,,,,,,,,,,,,,,,,,,,,,,,UC San Diego,Santa Clara,tri01,NCAA D1,BWC,0b05257f-86ce-4c08-a323-742ba5721a08,2cb9d94f-c72d-4df7-80df-1b4dd8b08ece,89.58075219153811,5.252148428454639,-0.5843141401947171,-1.9512606308091605,1.1087258823167638,83.03211380341564,2.861227569609835,0.0190633102166016,-5.508140721713927,0.9413394345627127,0.4150893805191664,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.04088043667845,Emiliano Gonzalez,gonzaem47,Uc san diego
