PitchNo,Date,Time,Umpire,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,PLH,PLS,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,SpinEff,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
103,4/14/22,23:21.3,"Armendariz, Ramon",2,5,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,3,Bottom,1,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,93.50732,-1.41039,-1.055821,2270.892625,223.232531,1:30,5.84953,1.27946,6.29921,-16.15135,15.31662,13.45835,3.20357,1.42805,38.44284,17.1366,85.39521,-4.496791,1.37865,0.403744,,,,,,,,,,,,,-7.29524,8.66705,-1.20808,50,5.73796,1.9406,-135.89834,-3.81047,-13.62014,30.24647,-15.99282,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,a39b3860-bc5a-11ec-80d8-413450cf975c,93.35734,,,8.11211,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,23:21.3,2022-04-14T18:23:21.3399842-07:00,2022-04-15T01:23:21.3399842Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,219f6a52-ab95-495c-a475-acc972e26b38,54.20103,-136.83016,15.12324,5.84776,-3.31778,-7.99641,-1.27432,2.3602,-6.81007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,4/14/22,02:47.5,"Armendariz, Ramon",3,1,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.38815,-1.410169,0.149238,2361.627387,208.73384,1:00,5.83904,1.29014,6.24234,-11.52497,20.34489,10.55453,3.57764,2.30734,42.93168,27.68808,84.55823,-3.677805,2.055702,0.406314,,,,,,,,,,,,,-5.36729,11.25134,-1.3059,50,5.72788,-0.81671,-135.58389,-3.58789,-9.89631,32.26764,-11.42856,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,c4346ef0-bc57-11ec-80d8-413450cf975c,92.76683,,,8.82992,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,02:47.5,2022-04-14T18:02:47.5402530-07:00,2022-04-15T01:02:47.5402530Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,105849d3-264a-47ef-b017-44dc3cb8a040,54.25458,-136.59269,16.13382,5.83447,-3.23059,-5.71428,-1.2852,-0.50732,-4.94816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,4/14/22,03:56.0,"Armendariz, Ramon",3,5,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,2,Bottom,2,3,1,Slider,Slider,InPlay,Undefined,GroundBall,Double,0,0,,83.71241,0.086227,-1.383598,2629.703099,46.127124,7:30,5.72325,1.25979,5.89337,-43.30105,-3.33441,-4.78827,2.19492,-0.42412,26.33904,-5.08944,76.73175,-7.867321,-2.244059,0.455009,,92.24306,14.638763,37.072406,2843.129077,83.56288,17.89311,71.53446,220.25307,,44.512325,2.033851,2.06236,-1.39516,-1.14552,50,5.70515,3.12419,-121.61723,-1.28139,3.07399,24.92325,-34.25353,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,ed072d90-bc57-11ec-80d8-413450cf975c,82.83884,17.91341,,6.98066,,,,1.80832,2.2898,0.70801,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,03:56.0,2022-04-14T18:03:55.9741730-07:00,2022-04-15T01:03:55.9741730Z,LineDrive,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,10c0d9fa-7b22-42ca-940f-05d9eaf9ef31,54.60839,-122.55799,12.46162,5.72911,0.01156,-17.12677,-1.26126,3.00816,1.53699,,1.80833,104.43892,-18.70916,3.47898,-0.64432,0.01882,0.04334,-0.01603,0.00196,2.2898,34.19088,-20.23818,1.94513,-0.37443,0.07256,-0.01081,0.00144,-0.00013,0.708,78.90937,-0.51223,-0.95965,0.25913,0.01134,-0.04452,0.01608,-0.002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
65,4/14/22,04:53.7,"Armendariz, Ramon",4,1,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,2,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.07002,-1.275326,-2.416049,2578.605475,43.350217,7:30,5.84283,1.13274,5.81512,-46.59629,-4.98229,-5.89004,0.77271,-1.60598,9.27252,-19.27176,75.89878,-9.757341,-3.473234,0.464292,,,,,,,,,,,,,2.34988,-1.84618,-0.93115,50,5.71037,5.25392,-119.17623,-4.22575,3.37704,23.06578,-34.82723,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,0f6b7fd0-bc58-11ec-80d8-413450cf975c,81.18261,,,6.17124,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,04:53.7,2022-04-14T18:04:53.7275682-07:00,2022-04-15T01:04:53.7275682Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,2078bf2f-6b22-4dfa-91b6-feec69f7e5de,54.68752,-120.08005,11.53289,5.84922,-2.86107,-17.41362,-1.13443,5.12159,1.68852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,4/14/22,03:03.0,"Armendariz, Ramon",3,2,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Mortensen, Broc",1000117320,Left,SAN_GAU,Undefined,2,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.32385,-1.270843,-0.370695,2425.181624,211.37147,1:00,5.93985,1.18666,6.08937,-9.54237,22.83029,13.18977,3.96883,1.94288,47.62596,23.31456,83.74007,-3.197222,2.00489,0.409506,,,,,,,,,,,,,-6.82705,12.4478,-1.16438,50,5.83636,0.27629,-135.34253,-3.15763,-12.43386,34.52663,-9.5033,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,cd847770-bc57-11ec-80d8-413450cf975c,92.04365,,,9.58377,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,03:03.0,2022-04-14T18:03:03.0507810-07:00,2022-04-15T01:03:03.0507810Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9b54272d-d635-4164-a435-eda321665d98,54.40611,-136.46192,17.26331,5.93374,-2.84952,-4.75165,-1.17987,0.67941,-6.21693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,4/14/22,01:40.1,"Armendariz, Ramon",1,6,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Johnson, Kyle",1000117318,Left,SAN_GAU,Undefined,2,Bottom,0,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,93.25421,-3.160732,-1.71554,2297.46925,215.682681,1:15,5.82177,1.17459,5.8751,-11.02272,21.73773,14.72465,1.96323,0.80778,23.55876,9.69336,83.81106,-5.337449,0.925245,0.411952,,,,,,,,,,,,,-8.01024,12.44619,-1.04401,50,5.5594,3.36405,-134.99092,-7.69935,-14.53078,34.01974,-9.59632,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,9c003a40-bc57-11ec-80d8-413450cf975c,91.49726,,,9.44315,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,01:40.1,2022-04-14T18:01:40.0630000-07:00,2022-04-15T01:01:40.0630000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,b95d8946-a1e2-4490-afc0-ccf9d159404b,54.62128,-136.15057,17.00987,5.81628,-7.37223,-4.79816,-1.16712,3.85937,-7.26539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.67606,,,,,,,5.66659,5.79746,-3.83305,,,,5.86379,114.71858,-8.63908,5.84009,14.14491,-12.0679,-3.97242,-43.38477,5.23581,High,High,High,,,High,High,Low
17,4/14/22,41:38.5,"Armendariz, Ramon",1,3,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,1,Bottom,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.23336,-2.720237,-2.949105,2467.469924,212.9406,1:00,5.8368,1.36033,6.27504,-14.78036,17.00324,10.35091,2.09233,-0.49803,25.10796,-5.97636,85.1807,-5.5534,-1.080831,0.405764,,,,,,,,,,,,,-6.17418,9.88922,-1.14695,50,5.62797,6.52663,-135.21603,-6.8366,-11.42663,29.58156,-13.8719,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,cfdc9fa0-bc54-11ec-80d8-413450cf975c,92.89261,,,8.05266,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,41:38.5,2022-04-14T17:41:38.5466658-07:00,2022-04-15T00:41:38.5466658Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,de7fd4a1-3d82-4f96-b65e-7e02ce470261,54.22423,-136.13704,14.79078,5.8341,-6.4047,-6.93595,-1.35569,6.8824,-5.71331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,4/14/22,05:16.6,"Armendariz, Ramon",4,2,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,2,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.2292,-3.890543,-3.35893,2400.482204,208.274835,1:00,5.91336,1.36056,6.15668,-8.86469,23.55076,12.02414,1.5685,-0.74425,18.822,-8.931,84.06177,-5.683462,-1.195871,0.409777,,,,,,,,,,,,,-7.21965,13.68965,-1.11092,50,5.61205,7.38217,-134.809,-9.31986,-13.11684,32.78896,-7.3024,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,1d0bcfa0-bc58-11ec-80d8-413450cf975c,91.98281,,,9.16744,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,05:16.6,2022-04-14T18:05:16.6029090-07:00,2022-04-15T01:05:16.6029090Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,af2f7378-af8d-4940-a35e-4326a0807a49,54.34074,-135.86068,16.39448,5.90722,-9.08565,-3.6512,-1.35445,7.80288,-6.55842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,4/14/22,09:10.6,"Armendariz, Ramon",5,5,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Darby, Zander",1000114792,Left,SAN_GAU,Undefined,2,Bottom,2,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,93.22039,-2.436345,-1.165466,2319.34275,202.859416,12:45,5.85066,1.29933,6.16505,-10.29379,21.93572,8.75985,2.74048,0.95258,32.88576,11.43096,84.11951,-4.485824,0.414368,0.4086,,,,,,,,,,,,,-4.84595,12.38351,-1.21505,50,5.66017,2.36121,-135.16984,-5.94865,-8.85294,32.91824,-9.55095,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,a88bf050-bc58-11ec-80d8-413450cf975c,92.2478,,,9.10087,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,09:10.6,2022-04-14T18:09:10.5962274-07:00,2022-04-15T01:09:10.5962274Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,f59288ab-6cac-42bb-b552-5963023ed33c,54.3314,-136.22059,16.45912,5.84519,-5.64378,-4.77548,-1.29493,2.6438,-4.42647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,4/14/22,40:58.9,"Armendariz, Ramon",1,1,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,93.17664,-1.58817,-1.410708,2358.197816,215.067438,1:15,5.8609,1.35821,6.33909,-16.64973,14.913,9.78178,3.01037,0.87426,36.12444,10.49112,85.34745,-4.761095,0.359797,0.404351,,,,,,,,,,,,,-5.51307,8.51678,-1.26011,50,5.73729,2.93816,-135.44235,-4.24012,-10.25332,29.24785,-16.33435,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,b83aaa90-bc54-11ec-80d8-413450cf975c,93.2171,,,7.82918,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,40:58.9,2022-04-14T17:40:58.9411106-07:00,2022-04-15T00:40:58.9411106Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,e871668e-4ef7-4e03-a7ca-2765006653cc,54.16209,-136.33816,14.62393,5.85949,-3.73983,-8.16717,-1.3549,3.2522,-5.12666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,4/14/22,08:46.8,"Armendariz, Ramon",5,4,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Darby, Zander",1000114792,Left,SAN_GAU,Undefined,2,Bottom,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.17718,-1.527874,-1.565151,2623.340406,28.64632,7:00,5.85317,1.13599,5.73698,-46.05069,-5.36744,-3.62008,0.59197,-0.62352,7.10364,-7.48224,76.74936,-9.904699,-2.214882,0.45907,,,,,,,,,,,,,1.4111,-1.98406,-1.00333,50,5.69727,3.44197,-120.79654,-4.81281,2.07888,24.17517,-35.09701,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,9a5b9580-bc58-11ec-80d8-413450cf975c,82.10603,,,6.42782,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,08:46.8,2022-04-14T18:08:46.8067106-07:00,2022-04-15T01:08:46.8067106Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,dbdc125d-3ffe-4558-b5b1-65aecc280999,54.76566,-121.74656,12.08759,5.8593,-3.43358,-17.5485,-1.13699,3.36028,1.03944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
100,4/14/22,22:19.8,"Armendariz, Ramon",2,2,"Forcucci, Ryan",1000123089,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,3,Bottom,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.17377,-2.777993,-1.028929,2409.118003,209.445555,1:00,5.89636,1.17456,5.98105,-14.17678,17.93969,9.54438,2.13747,1.01606,25.64964,12.19272,85.18163,-5.486758,0.687137,0.407883,,,,,,,,,,,,,-5.17079,10.2906,-1.09841,50,5.66871,2.00846,-135.21693,-6.9657,-9.57198,29.51886,-13.12448,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,7eedb970-bc5a-11ec-80d8-413450cf975c,92.41002,,,7.99214,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,22:19.8,2022-04-14T18:22:19.7748002-07:00,2022-04-15T01:22:19.7748002Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,61423355-98ca-498e-9249-6f92010ba59b,54.51811,-136.19969,14.75943,5.89335,-6.52874,-6.56224,-1.17058,2.32715,-4.78599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,4/14/22,11:09.7,"Armendariz, Ramon",1,1,"Lewis, Cory",1000075050,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,3,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.38265,-2.094217,-0.483576,2048.272026,222.017639,1:30,6.87765,0.51614,5.56865,-25.47954,19.06107,15.6719,2.79711,1.37038,33.56532,16.44456,72.52637,-6.885359,2.313869,0.480341,,,,,,,,,,,,,-7.99319,10.78501,-0.48457,50,6.68076,0.33664,-116.40943,-4.99916,-10.78114,25.32909,-17.62729,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,ef8816a0-bc58-11ec-80d8-413450cf975c,78.47021,,,7.85628,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,11:09.7,2022-04-14T18:11:09.7290018-07:00,2022-04-15T01:11:09.7290018Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,bcb32dab-29f6-4ddc-b3bd-e975a0ba69fd,54.92638,-117.47645,12.66454,6.87572,-4.25658,-8.81365,-0.50832,0.7908,-5.39057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,4/14/22,11:25.9,"Armendariz, Ramon",1,2,"Lewis, Cory",1000075050,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,3,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.36447,-3.280483,-1.825031,2091.464575,234.871832,1:45,6.7912,0.56814,5.72649,-30.48671,13.95394,17.44025,1.19033,0.3211,14.28396,3.8532,72.68583,-8.949205,1.299966,0.479802,,,,,,,,,,,,,-9.47126,8.68056,-0.42666,50,6.49858,3.01955,-116.28527,-7.59198,-12.72496,25.62818,-20.51144,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,f9388ea0-bc58-11ec-80d8-413450cf975c,78.55838,,,7.67864,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,11:25.9,2022-04-14T18:11:25.9237154-07:00,2022-04-15T01:11:25.9237154Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,e59243a2-a082-4357-b243-275949b4a924,54.7712,-117.33208,12.81409,6.79157,-6.75416,-10.25572,-0.56061,3.53931,-6.36248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,4/14/22,11:38.3,"Armendariz, Ramon",1,3,"Lewis, Cory",1000075050,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,3,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.25009,-1.516165,-0.830766,2323.053854,207.314588,1:00,6.81626,0.5395,5.81356,-10.39485,26.39911,12.8928,4.5397,0.84134,54.4764,10.09608,78.77097,-3.624777,1.47911,0.436576,,,,,,,,,,,,,-6.77929,14.30237,-0.47877,50,6.68582,1.28031,-127.81912,-3.54538,-10.95579,32.03145,-9.06047,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,00994a40-bc59-11ec-80d8-413450cf975c,86.33653,,,9.47912,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,11:38.3,2022-04-14T18:11:38.3194914-07:00,2022-04-15T01:11:38.3194914Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,f9b90130-7284-4e90-80e3-b0bbfcd7ddd8,54.68091,-128.98682,16.01572,6.80905,-3.21508,-4.53024,-0.53272,1.6797,-5.47789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,4/14/22,11:52.0,"Armendariz, Ramon",1,4,"Lewis, Cory",1000075050,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,3,Top,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.50505,-2.869513,-1.889212,2244.326213,207.701239,1:00,6.80533,0.44423,6.12852,-11.12221,24.79273,12.32103,3.22231,-0.27599,38.66772,-3.31188,79.7428,-5.090804,0.330328,0.431329,,,,,,,,,,,,,-6.89559,14.03083,-0.30566,50,6.57953,3.70715,-128.21827,-6.62483,-11.31436,30.06308,-9.15216,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,08b9fa80-bc59-11ec-80d8-413450cf975c,87.38667,,,8.76225,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,11:52.0,2022-04-14T18:11:52.0001826-07:00,2022-04-15T01:11:52.0001826Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,daf88fa3-9162-40c5-ab1c-dea76237e4f0,54.36786,-129.23834,15.03154,6.79905,-6.31429,-4.57608,-0.43796,4.09105,-5.65718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,4/14/22,12:06.0,"Armendariz, Ramon",1,5,"Lewis, Cory",1000075050,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,3,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.32499,-2.286869,-0.826164,2258.503993,209.772617,1:00,6.7637,0.65954,5.94298,-12.40808,23.9195,12.91268,3.60702,0.96919,43.28424,11.63028,79.46664,-4.736927,1.493185,0.4338,,,,,,,,,,,,,-6.81532,13.32957,-0.60059,50,6.57427,1.28591,-128.00137,-5.36908,-11.12406,30.41293,-10.41728,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,110f4f50-bc59-11ec-80d8-413450cf975c,86.88894,,,8.85835,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,12:06.0,2022-04-14T18:12:06.0303138-07:00,2022-04-15T01:12:06.0303138Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,5ccc537c-2706-497f-9c58-391f4cdeed98,54.55291,-129.0786,15.20646,6.7579,-5.0001,-5.20864,-0.65312,1.67992,-5.56203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,4/14/22,12:41.8,"Armendariz, Ramon",2,1,"Lewis, Cory",1000075050,Right,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,3,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.1841,-0.550969,-1.705054,2090.123139,340.801883,5:15,6.70066,0.68812,5.20071,-42.98353,0.46425,0.30394,2.60023,-0.89074,31.20276,-10.68888,74.78445,-8.343404,-1.651128,0.474412,,,,,,,,,,,,,-0.61917,0.78921,-0.53038,50,6.61707,3.49469,-117.8232,-2.68393,-0.8716,22.09922,-31.06313,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220414-CaesarUyesaka-1,26692920-bc59-11ec-80d8-413450cf975c,79.45092,,,6.39965,,,,,,,085aa85a-4d65-4f8b-b899-09b7715cc6fa,4/15/22,12:41.8,2022-04-14T18:12:41.8336546-07:00,2022-04-15T01:12:41.8336546Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,11d2be12-ebea-447b-876d-848daa5d48be,55.29994,-118.81311,11.04961,6.70613,-1.29249,-15.53157,-0.68779,3.53374,-0.4358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
