PitchNo,Date,Time,Umpire,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,PLH,PLS,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,SpinEff,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
81,4/15/22,18:32.1,"Coles, Carl",3,3,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,3,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.00707,-0.319368,1.763533,2404.564296,127.772497,10:15,6.22811,-1.68357,5.8942,-20.77848,15.17702,-17.83379,4.19991,-1.53182,50.39892,-18.38184,79.7215,-4.281128,-1.436608,0.431573,,,,,,,,,,,,,9.62855,8.24189,1.55135,50,6.19065,-3.18648,-128.99505,-1.34696,15.88798,32.00892,-18.57419,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,21a29190-bd23-11ec-a26e-af11e077139d,87.33739,,,9.28557,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,18:32.1,2022-04-15T18:18:32.0860000-07:00,2022-04-16T01:18:32.0860000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,de8e6c95-e194-4b36-82e5-e0f449b590ce,54.60192,-130.13197,16.00446,6.22678,-0.68723,-9.28709,1.67455,-3.7508,7.94399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,4/15/22,18:49.6,"Coles, Carl",3,4,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,3,Top,2,1,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,79.08713,-2.049304,2.098257,2001.126973,125.436089,10:15,6.31986,-1.19524,6.33733,-29.65096,14.86938,-18.63981,1.96002,-0.81576,23.52024,-9.78912,71.74444,-7.646427,-1.277476,0.480231,,,,,,,,,,,,,10.46701,8.86725,1.05123,50,6.15656,-3.55749,-114.74413,-4.89213,13.74556,24.20152,-20.52929,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,2c2af300-bd23-11ec-a26e-af11e077139d,78.48807,,,7.3427,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,18:49.6,2022-04-15T18:18:49.5920000-07:00,2022-04-16T01:18:49.5920000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,ec9d5d6b-2e6e-4801-866c-ac70e01ecdf7,54.16301,-115.61885,12.10076,6.31997,-4.15014,-10.26465,1.18879,-4.0543,6.87278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,4/15/22,19:10.5,"Coles, Carl",3,5,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,3,Top,2,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.59193,3.088235,1.01224,2923.274144,316.223377,4:30,6.44645,-1.18748,5.95637,-64.56157,-14.76682,15.87832,3.93351,1.07454,47.20212,12.89448,68.28362,-8.78517,3.866636,0.507882,,,,,,,,,,,,,-7.69252,-7.91709,1.09873,50,6.65739,-2.52892,-109.58396,3.8545,-9.14465,23.40785,-41.58564,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,38b5db30-bd23-11ec-a26e-af11e077139d,74.21488,,,7.30831,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,19:10.5,2022-04-15T18:19:10.5270000-07:00,2022-04-16T01:19:10.5270000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,dea5372f-d8de-4020-85b0-b2f81051cd32,54.54596,-110.55075,11.70393,6.46272,5.57205,-20.79282,1.19538,-2.15123,-4.57232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,4/15/22,19:29.8,"Coles, Carl",3,6,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,3,Top,2,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.59886,0.509739,1.788259,2306.903883,134.514896,10:30,6.2878,-1.32834,5.82002,-18.36725,19.90485,-18.72631,5.23138,-1.22568,62.77656,-14.70816,77.10673,-3.046642,-1.566291,0.445259,,,,,,,,,,,,,10.05485,10.34229,1.1926,50,6.31886,-3.09646,-125.40678,0.62745,15.61054,31.29274,-16.11722,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,44127c90-bd23-11ec-a26e-af11e077139d,84.65289,,,9.49213,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,19:29.8,2022-04-15T18:19:29.8480000-07:00,2022-04-16T01:19:29.8480000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,c267a104-f56c-4792-b62c-0bc42835a3d5,54.67461,-126.56786,15.64637,6.28448,1.22546,-8.05861,1.31823,-3.67568,7.80527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,4/15/22,19:57.8,"Coles, Carl",3,7,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,3,Top,2,3,2,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,75.12753,3.455446,-0.048001,2632.479917,324.625804,4:45,5.84042,-2.03511,5.43565,-65.77378,-14.64017,11.66398,3.59912,-1.10806,43.18944,-13.29672,68.08988,-8.521987,2.029311,0.514665,,,,,,,,,,,,,-5.84551,-7.87394,2.03111,50,6.10132,-0.3597,-108.85284,4.35321,-6.90511,21.86495,-41.47528,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,54d939b0-bd23-11ec-a26e-af11e077139d,73.23682,,,7.03765,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,19:57.8,2022-04-15T18:19:57.7880000-07:00,2022-04-16T01:19:57.7880000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,2e9c4327-74a7-46d0-94b8-ded80902322d,55.06751,-109.86602,10.93247,5.85507,6.2751,-20.73764,2.04037,-0.03973,-3.45256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,4/15/22,20:31.8,"Coles, Carl",4,1,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,3,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.83464,-1.777406,4.055729,2327.68816,149.042744,11:00,6.32557,-1.5195,6.01024,-14.83737,22.8882,-12.86414,3.4378,1.17216,41.2536,14.06592,77.81559,-4.686111,1.750403,0.442068,,,,,,,,,,,,,7.89933,12.713,1.2073,50,6.1775,-8.36129,-125.56784,-4.24367,12.37747,29.83701,-12.25399,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,692c78f0-bd23-11ec-a26e-af11e077139d,85.26386,,,9.01904,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,20:31.8,2022-04-15T18:20:31.8070000-07:00,2022-04-16T01:20:31.8070000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,be0d5f58-95f7-4ac0-925b-949ca8cc3cba,54.48568,-126.62923,14.9185,6.32071,-3.80776,-6.12699,1.51257,-8.80159,6.18873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,4/15/22,20:50.4,"Coles, Carl",4,2,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,3,Top,2,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,74.89859,1.643951,1.63776,2707.766046,336.925505,5:15,6.40377,-1.31702,5.89739,-70.41193,-19.36603,9.06544,2.06341,0.95936,24.76092,11.51232,67.7566,-11.238873,3.270008,0.514223,,,,,,,,,,,,,-4.0311,-9.90627,1.18006,50,6.49652,-3.43502,-108.62394,0.88716,-4.67655,24.17034,-43.66645,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,74226940-bd23-11ec-a26e-af11e077139d,73.29973,,,7.14199,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,20:50.4,2022-04-15T18:20:50.3760000-07:00,2022-04-16T01:20:50.3760000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,4a5262ec-9eb6-4fcb-8bf9-642059229d58,54.60603,-109.64405,12.08517,6.42018,2.73011,-21.83323,1.32087,-3.23764,-2.33828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,4/15/22,21:11.8,"Coles, Carl",4,3,"Gutierrez, Mike",1000117319,Left,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,3,Top,2,0,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,75.07968,2.75675,2.18084,2795.402329,300.119538,4:00,5.73726,-1.92693,5.78482,-59.41842,-8.665,18.02954,3.35437,1.60551,40.25244,19.26612,67.98283,-8.15044,5.404242,0.512748,,,,,,,,,,,,,-8.37154,-4.70406,1.73653,50,5.92997,-4.8153,-108.76328,3.35681,-9.82907,22.60262,-37.69713,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,80e180d0-bd23-11ec-a26e-af11e077139d,73.51066,,,7.09685,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,21:11.8,2022-04-15T18:21:11.7770000-07:00,2022-04-16T01:21:11.7770000Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,f2819690-24de-47d4-8413-c8c6a2342682,54.71623,-109.73901,11.30131,5.74994,4.98415,-18.84857,1.93524,-4.39099,-4.91453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,4/15/22,23:09.1,"Coles, Carl",1,1,"Conlon, Noah",1000034694,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,3,Bottom,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.24984,-0.109383,-1.630972,1607.603834,278.006585,3:15,5.92581,1.46418,5.16609,-41.10341,-0.49,12.91111,2.39754,1.00467,28.77048,12.05604,76.99853,-7.580959,0.658231,0.458676,,,,,,,,,,,,,-6.89441,0.19953,-1.32233,50,5.88423,2.91369,-122.21205,-1.78666,-10.37915,25.1199,-31.87366,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,c6bca6c0-bd23-11ec-a26e-af11e077139d,82.17661,,,7.25132,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,23:09.1,2022-04-15T18:23:09.1030000-07:00,2022-04-16T01:23:09.1030000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,e572c017-7a5b-41af-9734-085dbdf9aeef,55.33426,-123.3036,12.55995,5.93177,-0.40163,-15.93683,-1.45874,3.3647,-5.18957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,4/15/22,23:27.9,"Coles, Carl",1,2,"Conlon, Noah",1000034694,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,3,Bottom,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.86844,-2.867252,-2.817193,1822.165043,223.273068,1:30,5.78136,1.40815,5.83314,-26.29064,14.77052,12.60796,0.91982,-0.16197,11.03784,-1.94364,75.76599,-7.766777,-0.557582,0.461198,,,,,,,,,,,,,-7.27016,8.79189,-1.18566,50,5.53153,5.41314,-120.06826,-6.81926,-10.57159,24.09892,-19.38971,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,d1fbae00-bd23-11ec-a26e-af11e077139d,81.72731,,,7.10245,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,23:27.9,2022-04-15T18:23:27.9360000-07:00,2022-04-16T01:23:27.9360000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,95a7a9bd-bbef-4d4a-a065-8cfdcf2b8845,54.66644,-121.00123,12.04946,5.78101,-6.0686,-9.69486,-1.40315,5.82241,-5.28579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,4/15/22,23:46.1,"Coles, Carl",1,3,"Conlon, Noah",1000034694,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,3,Bottom,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.6151,-0.340578,-1.414044,1621.829073,280.094694,3:15,5.86863,1.37201,5.22138,-41.22715,-1.21244,13.85406,2.11272,1.19675,25.35264,14.361,77.68779,-7.825062,1.045886,0.455283,,,,,,,,,,,,,-7.31229,-0.12484,-1.25229,50,5.80623,2.43021,-122.82773,-2.28669,-11.16261,24.49486,-32.3646,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,dccc8a20-bd23-11ec-a26e-af11e077139d,82.7891,,,6.92731,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,23:46.1,2022-04-15T18:23:46.0640000-07:00,2022-04-16T01:23:46.0640000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,006bf97a-749d-4ed4-ac90-ac582d09f723,55.27998,-123.87621,12.24743,5.87446,-0.90135,-16.1823,-1.36654,2.90802,-5.58131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,4/15/22,24:06.5,"Coles, Carl",1,4,"Conlon, Noah",1000034694,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,3,Bottom,0,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.80129,-1.476405,-2.043612,2421.55708,31.676678,7:00,6.01358,1.29434,4.99774,-65.18484,-13.95261,-9.71654,-0.81358,-1.44558,-9.76296,-17.34696,69.557,-13.106638,-3.767841,0.515161,,,,,,,,,,,,,4.22496,-6.2128,-1.08922,50,5.81754,4.28828,-109.80349,-5.09287,5.05013,23.23951,-39.60026,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,e8f5a340-bd23-11ec-a26e-af11e077139d,73.16631,,,6.24429,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,24:06.5,2022-04-15T18:24:06.4810000-07:00,2022-04-16T01:24:06.4810000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,61ff2986-9f74-49ef-89df-359625220695,55.50662,-110.96283,11.61976,6.02233,-3.11736,-19.80013,-1.29686,4.03635,2.52506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,4/15/22,24:26.4,"Coles, Carl",1,5,"Conlon, Noah",1000034694,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,3,Bottom,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.35377,-2.977376,-2.855994,1522.851677,258.368035,2:30,5.84482,1.432,5.20114,-35.11884,4.66547,16.07454,0.11184,0.08308,1.34208,0.99696,78.02181,-9.355881,-0.003892,0.45397,,,,,,,,,,,,,-8.95272,3.58579,-1.18016,50,5.54195,5.47176,-123.53106,-7.72815,-13.72836,26.36224,-26.67552,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,f4d2e650-bd23-11ec-a26e-af11e077139d,83.02844,,,7.33196,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,24:26.4,2022-04-15T18:24:26.3930000-07:00,2022-04-16T01:24:26.3930000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,832d551c-3f20-43fa-a121-a3c8e26219dd,55.3001,-124.657,13.18112,5.84769,-6.58883,-13.33776,-1.42638,6.05811,-6.86418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,4/15/22,24:46.1,"Coles, Carl",1,6,"Conlon, Noah",1000034694,Right,CSD_TRI,"Newman Jr., John",1000093232,Right,SAN_GAU,Undefined,3,Bottom,0,3,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.67353,-1.743877,-2.3831,2280.701149,171.631056,11:45,5.97748,1.459,5.40295,-34.67435,9.26205,-1.15158,1.45196,-0.87131,17.42352,-10.45572,73.9667,-8.095478,-2.587881,0.477072,,,,,,,,,,,,,-0.10425,5.59666,-1.24572,50,5.79786,4.91287,-116.92692,-4.72249,-0.14393,22.64749,-24.4485,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,00b2e880-bd24-11ec-a26e-af11e077139d,79.00791,,,6.70682,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,24:46.1,2022-04-15T18:24:46.1310000-07:00,2022-04-16T01:24:46.1310000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,08bd698f-6ff1-48a3-bc50-d24f16bddf0f,55.09557,-117.90975,11.32375,5.97978,-3.66151,-12.22425,-1.45906,4.91911,-0.07197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.59367,,,0.826807,,,,5.7388,4.77912,-1.33359,65.01066,5.13504,-59.77046,5.75258,74.38533,-3.2725,4.82209,12.02931,-14.05826,-1.42515,-77.99851,8.92085,High,High,High,,,High,Medium,High
95,4/15/22,25:19.0,"Coles, Carl",2,1,"Conlon, Noah",1000034694,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,3,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.59071,-2.0845,-2.536219,1591.892366,258.2868,2:30,5.84611,1.55553,5.19998,-34.66321,4.59209,16.07359,0.99408,0.50792,11.92896,6.09504,78.57073,-8.386236,0.314982,0.450942,,,,,,,,,,,,,-8.76827,3.24162,-1.33319,50,5.62654,4.79628,-124.06521,-5.81039,-13.65226,25.06304,-27.12686,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,14332050-bd24-11ec-a26e-af11e077139d,83.58603,,,7.01998,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,25:19.0,2022-04-15T18:25:19.0260000-07:00,2022-04-16T01:25:19.0260000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,ef586e51-e964-4867-a704-6ae81c14c9e3,55.30132,-125.13157,12.53152,5.8492,-4.65621,-13.56343,-1.54961,5.37715,-6.82613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,4/15/22,25:36.1,"Coles, Carl",2,2,"Conlon, Noah",1000034694,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,3,Bottom,1,1,0,ChangeUp,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.51725,-0.644183,-1.660678,1221.799908,287.327244,3:30,5.87304,1.65003,5.1528,-42.43443,-3.06028,13.84505,1.73012,1.23997,20.76144,14.87964,78.41327,-8.326891,0.795338,0.451624,,,,,,,,,,,,,-7.38536,-0.97177,-1.5059,50,5.78003,2.98759,-124.08554,-3.03576,-11.478,25.5688,-33.68435,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,1e6ee860-bd24-11ec-a26e-af11e077139d,83.45979,,,7.10397,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,25:36.1,2022-04-15T18:25:36.1360000-07:00,2022-04-16T01:25:36.1360000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,b2f42e2b-a095-4a5f-a96a-39e4a4bb971b,55.34887,-125.18286,12.7844,5.87929,-1.59014,-16.84218,-1.64469,3.48018,-5.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,4/15/22,25:53.8,"Coles, Carl",2,3,"Conlon, Noah",1000034694,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,3,Bottom,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.57998,-2.947469,-2.10657,2024.668169,248.813222,2:15,5.78162,1.51819,5.88338,-31.19702,9.00107,19.8332,0.44042,1.2138,5.28504,14.5656,76.70856,-8.70569,1.458079,0.456325,,,,,,,,,,,,,-10.84438,5.83894,-1.35991,50,5.52528,3.69269,-121.22913,-7.23951,-16.08049,24.4925,-23.51581,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,28fe0090-bd24-11ec-a26e-af11e077139d,82.60002,,,6.87143,,,,,,,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,25:53.8,2022-04-15T18:25:53.7990000-07:00,2022-04-16T01:25:53.7990000Z,,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,d1682289-359e-489b-81b0-c05fb601906f,54.61857,-122.15868,12.24625,5.7831,-6.34703,-11.7579,-1.51164,4.30298,-8.04024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,4/15/22,26:10.8,"Coles, Carl",2,4,"Conlon, Noah",1000034694,Right,CSD_TRI,"Oakley, Nick",1000093230,Left,SAN_GAU,Undefined,3,Bottom,1,2,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,85.40519,-0.561063,-1.451198,1487.267552,252.600407,2:30,5.86751,1.58862,5.21977,-33.66108,5.78973,14.32678,2.5347,1.41775,30.4164,17.013,77.92556,-6.723323,1.090526,0.452063,,84.36552,21.774658,-13.256784,2712.149871,105.09848,35.39328,-32.46953,287.43814,,-22.431563,3.498157,-7.65363,3.40154,-1.46613,50,5.79047,2.52407,-123.90576,-2.44534,-11.83398,26.01008,-26.91463,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220415-CaesarUyesaka-1,330a0610-bd24-11ec-a26e-af11e077139d,83.37866,39.91471,,7.47963,,,,1.66588,2.5508,-1.42703,0c3cf919-1e46-45fb-95ea-6ce7b46fe101,4/16/22,26:10.7,2022-04-15T18:26:10.7510000-07:00,2022-04-16T01:26:10.7510000Z,LineDrive,v3,,,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,8282863f-a1e4-4d55-83a7-a42388386eec,55.28154,-125.00953,13.00504,5.87001,-1.30318,-13.45732,-1.5839,3.02626,-5.91699,139.988309,1.66573,111.85035,-18.40879,3.94271,-0.76739,0.12212,-0.01227,4.00E-05,0.00011,2.551,45.89266,-14.86518,0.55146,-0.09916,0.05477,-0.02247,0.00521,-0.00048,-1.42714,-26.345,-3.01973,0.95273,-0.22926,0.04111,-0.00533,0.00051,-3.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
